classification_family,specification,event_id,market_id,large_action,dynamic_high_activity,actions,any_next,same_next,source_transaction_actions,any_next_action_5m,same_direction_given_next_5m
whale_volume,expanding_top1_primary,34,1897149,0,0,2375,116,77,2574,0.048842105263157895,0.6637931034482759
whale_volume,expanding_top1_primary,34,1897149,0,1,527,165,115,842,0.31309297912713474,0.696969696969697
whale_volume,expanding_top1_primary,34,1897149,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,34,1897149,1,1,35,6,6,52,0.17142857142857143,1.0
whale_volume,expanding_top1_primary,35,1897150,0,0,4642,157,70,4873,0.03382162860835847,0.445859872611465
whale_volume,expanding_top1_primary,35,1897150,0,1,801,239,175,1379,0.2983770287141074,0.7322175732217573
whale_volume,expanding_top1_primary,35,1897150,1,0,6,0,0,6,0.0,
whale_volume,expanding_top1_primary,35,1897150,1,1,43,10,7,1081,0.23255813953488372,0.7
whale_volume,expanding_top1_primary,35,1897151,0,0,2873,80,38,2953,0.027845457709711103,0.475
whale_volume,expanding_top1_primary,35,1897151,0,1,528,189,139,1108,0.35795454545454547,0.7354497354497355
whale_volume,expanding_top1_primary,35,1897151,1,0,3,0,0,5,0.0,
whale_volume,expanding_top1_primary,35,1897151,1,1,17,5,4,26,0.29411764705882354,0.8
whale_volume,expanding_top1_primary,35,1897152,0,0,3549,203,118,3846,0.05719921104536489,0.5812807881773399
whale_volume,expanding_top1_primary,35,1897152,0,1,1120,379,312,1771,0.33839285714285716,0.8232189973614775
whale_volume,expanding_top1_primary,35,1897152,1,0,6,0,0,6,0.0,
whale_volume,expanding_top1_primary,35,1897152,1,1,63,15,9,89,0.23809523809523808,0.6
whale_volume,expanding_top1_primary,36,1897153,0,0,2079,137,34,2280,0.0658970658970659,0.24817518248175183
whale_volume,expanding_top1_primary,36,1897153,0,1,537,167,95,1020,0.31098696461824954,0.5688622754491018
whale_volume,expanding_top1_primary,36,1897153,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,36,1897153,1,1,30,9,9,80,0.3,1.0
whale_volume,expanding_top1_primary,36,1897154,0,0,1908,53,24,2049,0.027777777777777776,0.4528301886792453
whale_volume,expanding_top1_primary,36,1897154,0,1,481,174,130,848,0.36174636174636177,0.7471264367816092
whale_volume,expanding_top1_primary,36,1897154,1,0,5,1,1,8,0.2,1.0
whale_volume,expanding_top1_primary,36,1897154,1,1,21,6,6,36,0.2857142857142857,1.0
whale_volume,expanding_top1_primary,36,1897155,0,0,13948,523,298,14668,0.03749641525666762,0.5697896749521989
whale_volume,expanding_top1_primary,36,1897155,0,1,2159,1057,704,5318,0.4895785085687818,0.6660359508041628
whale_volume,expanding_top1_primary,36,1897155,1,0,43,4,4,60,0.09302325581395349,1.0
whale_volume,expanding_top1_primary,36,1897155,1,1,99,16,11,3039,0.16161616161616163,0.6875
whale_volume,expanding_top1_primary,37,1897161,0,0,7153,711,171,7566,0.09939885362784845,0.24050632911392406
whale_volume,expanding_top1_primary,37,1897161,0,1,1183,481,306,1815,0.4065934065934066,0.6361746361746362
whale_volume,expanding_top1_primary,37,1897161,1,0,9,0,0,9,0.0,
whale_volume,expanding_top1_primary,37,1897161,1,1,49,4,3,68,0.08163265306122448,0.75
whale_volume,expanding_top1_primary,37,1897162,0,0,3519,68,35,3652,0.01932367149758454,0.5147058823529411
whale_volume,expanding_top1_primary,37,1897162,0,1,619,265,212,1161,0.4281098546042003,0.8
whale_volume,expanding_top1_primary,37,1897162,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,37,1897162,1,1,13,2,1,21,0.15384615384615385,0.5
whale_volume,expanding_top1_primary,37,1897163,0,0,3605,188,89,3926,0.0521497919556172,0.4734042553191489
whale_volume,expanding_top1_primary,37,1897163,0,1,1098,433,356,1775,0.39435336976320584,0.8221709006928406
whale_volume,expanding_top1_primary,37,1897163,1,0,15,0,0,15,0.0,
whale_volume,expanding_top1_primary,37,1897163,1,1,42,7,6,58,0.16666666666666666,0.8571428571428571
whale_volume,expanding_top1_primary,38,1897168,0,0,11817,497,233,12650,0.04205805195904206,0.4688128772635815
whale_volume,expanding_top1_primary,38,1897168,0,1,1523,684,529,3264,0.44911359159553516,0.7733918128654971
whale_volume,expanding_top1_primary,38,1897168,1,0,20,2,2,23,0.1,1.0
whale_volume,expanding_top1_primary,38,1897168,1,1,49,6,5,168,0.12244897959183673,0.8333333333333334
whale_volume,expanding_top1_primary,38,1897171,0,0,2436,61,30,2525,0.02504105090311987,0.4918032786885246
whale_volume,expanding_top1_primary,38,1897171,0,1,467,204,160,924,0.43683083511777304,0.7843137254901961
whale_volume,expanding_top1_primary,38,1897171,1,0,7,0,0,10,0.0,
whale_volume,expanding_top1_primary,38,1897171,1,1,6,0,0,8,0.0,
whale_volume,expanding_top1_primary,38,1897173,0,0,2614,86,42,2700,0.03289977046671767,0.4883720930232558
whale_volume,expanding_top1_primary,38,1897173,0,1,591,210,141,1048,0.3553299492385787,0.6714285714285714
whale_volume,expanding_top1_primary,38,1897173,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,38,1897173,1,1,21,0,0,30,0.0,
whale_volume,expanding_top1_primary,39,1897177,0,0,8682,271,138,9284,0.031214005989403364,0.5092250922509225
whale_volume,expanding_top1_primary,39,1897177,0,1,1326,612,433,2500,0.46153846153846156,0.7075163398692811
whale_volume,expanding_top1_primary,39,1897177,1,0,10,0,0,10,0.0,
whale_volume,expanding_top1_primary,39,1897177,1,1,49,9,7,129,0.1836734693877551,0.7777777777777778
whale_volume,expanding_top1_primary,39,1897179,0,0,2990,60,25,3098,0.020066889632107024,0.4166666666666667
whale_volume,expanding_top1_primary,39,1897179,0,1,530,230,185,757,0.4339622641509434,0.8043478260869565
whale_volume,expanding_top1_primary,39,1897179,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,39,1897179,1,1,9,3,3,18,0.3333333333333333,1.0
whale_volume,expanding_top1_primary,39,1897181,0,0,2618,72,37,2710,0.02750190985485103,0.5138888888888888
whale_volume,expanding_top1_primary,39,1897181,0,1,512,166,120,782,0.32421875,0.7228915662650602
whale_volume,expanding_top1_primary,39,1897181,1,0,2,0,0,5,0.0,
whale_volume,expanding_top1_primary,39,1897181,1,1,17,5,5,32,0.29411764705882354,1.0
whale_volume,expanding_top1_primary,40,1897186,0,0,3062,109,53,3324,0.03559764859568909,0.48623853211009177
whale_volume,expanding_top1_primary,40,1897186,0,1,498,164,114,1099,0.3293172690763052,0.6951219512195121
whale_volume,expanding_top1_primary,40,1897186,1,0,8,0,0,8,0.0,
whale_volume,expanding_top1_primary,40,1897186,1,1,23,1,1,25,0.043478260869565216,1.0
whale_volume,expanding_top1_primary,40,1897187,0,0,2816,82,47,2943,0.02911931818181818,0.573170731707317
whale_volume,expanding_top1_primary,40,1897187,0,1,402,131,101,660,0.32587064676616917,0.7709923664122137
whale_volume,expanding_top1_primary,40,1897187,1,0,6,0,0,7,0.0,
whale_volume,expanding_top1_primary,40,1897187,1,1,18,3,2,31,0.16666666666666666,0.6666666666666666
whale_volume,expanding_top1_primary,40,1897188,0,0,6707,256,133,7126,0.038169077083643956,0.51953125
whale_volume,expanding_top1_primary,40,1897188,0,1,1091,421,316,1811,0.38588450962419796,0.7505938242280285
whale_volume,expanding_top1_primary,40,1897188,1,0,6,0,0,6,0.0,
whale_volume,expanding_top1_primary,40,1897188,1,1,51,6,4,97,0.11764705882352941,0.6666666666666666
whale_volume,expanding_top1_primary,41,1897193,0,0,20757,766,389,21779,0.03690321337380161,0.5078328981723238
whale_volume,expanding_top1_primary,41,1897193,0,1,3501,1580,1062,8722,0.4512996286775207,0.6721518987341772
whale_volume,expanding_top1_primary,41,1897193,1,0,29,0,0,30,0.0,
whale_volume,expanding_top1_primary,41,1897193,1,1,166,26,23,567,0.1566265060240964,0.8846153846153846
whale_volume,expanding_top1_primary,41,1897194,0,0,3219,137,64,3381,0.04255980118049084,0.46715328467153283
whale_volume,expanding_top1_primary,41,1897194,0,1,711,351,256,1389,0.4936708860759494,0.7293447293447294
whale_volume,expanding_top1_primary,41,1897194,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,41,1897194,1,1,44,7,7,78,0.1590909090909091,1.0
whale_volume,expanding_top1_primary,41,1897197,0,0,2958,99,62,3212,0.033468559837728194,0.6262626262626263
whale_volume,expanding_top1_primary,41,1897197,0,1,668,299,218,1073,0.4476047904191617,0.7290969899665551
whale_volume,expanding_top1_primary,41,1897197,1,0,7,2,2,8,0.2857142857142857,1.0
whale_volume,expanding_top1_primary,41,1897197,1,1,30,3,3,39,0.1,1.0
whale_volume,expanding_top1_primary,42,1897202,0,0,7135,241,141,7450,0.033777154870357394,0.5850622406639004
whale_volume,expanding_top1_primary,42,1897202,0,1,1294,453,293,2047,0.3500772797527048,0.6467991169977925
whale_volume,expanding_top1_primary,42,1897202,1,0,15,0,0,18,0.0,
whale_volume,expanding_top1_primary,42,1897202,1,1,54,9,8,75,0.16666666666666666,0.8888888888888888
whale_volume,expanding_top1_primary,42,1897204,0,0,2691,452,44,3127,0.16796729840208102,0.09734513274336283
whale_volume,expanding_top1_primary,42,1897204,0,1,589,220,169,1174,0.3735144312393888,0.7681818181818182
whale_volume,expanding_top1_primary,42,1897204,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,42,1897204,1,1,29,1,1,58,0.034482758620689655,1.0
whale_volume,expanding_top1_primary,42,1897206,0,0,2774,574,92,2969,0.2069214131218457,0.1602787456445993
whale_volume,expanding_top1_primary,42,1897206,0,1,993,274,212,1509,0.2759315206445116,0.7737226277372263
whale_volume,expanding_top1_primary,42,1897206,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,42,1897206,1,1,37,2,2,50,0.05405405405405406,1.0
whale_volume,expanding_top1_primary,43,1897211,0,0,12571,452,229,13460,0.03595577121947339,0.5066371681415929
whale_volume,expanding_top1_primary,43,1897211,0,1,1986,929,630,5195,0.46777442094662636,0.6781485468245425
whale_volume,expanding_top1_primary,43,1897211,1,0,9,0,0,11,0.0,
whale_volume,expanding_top1_primary,43,1897211,1,1,67,11,9,188,0.16417910447761194,0.8181818181818182
whale_volume,expanding_top1_primary,43,1897212,0,0,3293,98,52,3439,0.02976009717582751,0.5306122448979592
whale_volume,expanding_top1_primary,43,1897212,0,1,597,274,230,842,0.45896147403685095,0.8394160583941606
whale_volume,expanding_top1_primary,43,1897212,1,0,4,0,0,4,0.0,
whale_volume,expanding_top1_primary,43,1897212,1,1,24,5,5,30,0.20833333333333334,1.0
whale_volume,expanding_top1_primary,43,1897213,0,0,3230,146,104,3635,0.04520123839009288,0.7123287671232876
whale_volume,expanding_top1_primary,43,1897213,0,1,744,246,182,1410,0.33064516129032256,0.7398373983739838
whale_volume,expanding_top1_primary,43,1897213,1,0,4,2,1,5,0.5,0.5
whale_volume,expanding_top1_primary,43,1897213,1,1,39,6,6,86,0.15384615384615385,1.0
whale_volume,expanding_top1_primary,44,1897218,0,0,2503,147,61,2856,0.05872952457051538,0.41496598639455784
whale_volume,expanding_top1_primary,44,1897218,0,1,548,128,74,858,0.23357664233576642,0.578125
whale_volume,expanding_top1_primary,44,1897218,1,0,8,0,0,8,0.0,
whale_volume,expanding_top1_primary,44,1897218,1,1,33,2,2,100,0.06060606060606061,1.0
whale_volume,expanding_top1_primary,44,1897221,0,0,2968,103,75,3158,0.034703504043126686,0.7281553398058253
whale_volume,expanding_top1_primary,44,1897221,0,1,498,158,119,945,0.3172690763052209,0.7531645569620253
whale_volume,expanding_top1_primary,44,1897221,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,44,1897221,1,1,24,2,2,102,0.08333333333333333,1.0
whale_volume,expanding_top1_primary,44,1897223,0,0,5929,211,92,6327,0.03558778883454208,0.43601895734597157
whale_volume,expanding_top1_primary,44,1897223,0,1,1046,411,233,1944,0.39292543021032506,0.5669099756690997
whale_volume,expanding_top1_primary,44,1897223,1,0,12,1,1,18,0.08333333333333333,1.0
whale_volume,expanding_top1_primary,44,1897223,1,1,42,3,2,401,0.07142857142857142,0.6666666666666666
whale_volume,expanding_top1_primary,45,1897228,0,0,9856,545,242,10751,0.05529626623376623,0.44403669724770645
whale_volume,expanding_top1_primary,45,1897228,0,1,1900,858,513,3553,0.4515789473684211,0.5979020979020979
whale_volume,expanding_top1_primary,45,1897228,1,0,15,1,1,16,0.06666666666666667,1.0
whale_volume,expanding_top1_primary,45,1897228,1,1,78,10,8,321,0.1282051282051282,0.8
whale_volume,expanding_top1_primary,45,1897230,0,0,2837,82,48,2929,0.028903771589707437,0.5853658536585366
whale_volume,expanding_top1_primary,45,1897230,0,1,550,239,202,782,0.43454545454545457,0.8451882845188284
whale_volume,expanding_top1_primary,45,1897230,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,45,1897230,1,1,23,3,3,32,0.13043478260869565,1.0
whale_volume,expanding_top1_primary,45,1897231,0,0,2331,145,40,2578,0.0622050622050622,0.27586206896551724
whale_volume,expanding_top1_primary,45,1897231,0,1,564,242,201,1743,0.42907801418439717,0.8305785123966942
whale_volume,expanding_top1_primary,45,1897231,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,45,1897231,1,1,23,1,1,43,0.043478260869565216,1.0
whale_volume,expanding_top1_primary,46,1897236,0,0,9586,337,166,9895,0.03515543500938869,0.49258160237388726
whale_volume,expanding_top1_primary,46,1897236,0,1,1584,650,514,2307,0.41035353535353536,0.7907692307692308
whale_volume,expanding_top1_primary,46,1897236,1,0,19,0,0,24,0.0,
whale_volume,expanding_top1_primary,46,1897236,1,1,70,9,4,274,0.12857142857142856,0.4444444444444444
whale_volume,expanding_top1_primary,46,1897238,0,0,2621,145,33,2907,0.05532239603204884,0.22758620689655173
whale_volume,expanding_top1_primary,46,1897238,0,1,522,194,157,869,0.3716475095785441,0.8092783505154639
whale_volume,expanding_top1_primary,46,1897238,1,1,19,0,0,29,0.0,
whale_volume,expanding_top1_primary,46,1897240,0,0,2925,605,42,3107,0.20683760683760682,0.06942148760330578
whale_volume,expanding_top1_primary,46,1897240,0,1,617,238,210,1110,0.3857374392220421,0.8823529411764706
whale_volume,expanding_top1_primary,46,1897240,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,46,1897240,1,1,30,3,3,38,0.1,1.0
whale_volume,expanding_top1_primary,47,1897246,0,0,1716,86,23,1842,0.05011655011655012,0.26744186046511625
whale_volume,expanding_top1_primary,47,1897246,0,1,378,103,70,607,0.2724867724867725,0.6796116504854369
whale_volume,expanding_top1_primary,47,1897246,1,0,4,0,0,4,0.0,
whale_volume,expanding_top1_primary,47,1897246,1,1,22,5,4,29,0.22727272727272727,0.8
whale_volume,expanding_top1_primary,47,1897247,0,0,1964,53,24,2042,0.0269857433808554,0.4528301886792453
whale_volume,expanding_top1_primary,47,1897247,0,1,371,131,108,460,0.353099730458221,0.8244274809160306
whale_volume,expanding_top1_primary,47,1897247,1,0,9,3,3,9,0.3333333333333333,1.0
whale_volume,expanding_top1_primary,47,1897247,1,1,18,1,1,21,0.05555555555555555,1.0
whale_volume,expanding_top1_primary,47,1897249,0,0,10374,287,147,10938,0.02766531713900135,0.5121951219512195
whale_volume,expanding_top1_primary,47,1897249,0,1,1677,711,540,3826,0.42397137745974955,0.759493670886076
whale_volume,expanding_top1_primary,47,1897249,1,0,26,4,4,26,0.15384615384615385,1.0
whale_volume,expanding_top1_primary,47,1897249,1,1,65,10,7,807,0.15384615384615385,0.7
whale_volume,expanding_top1_primary,48,1897254,0,0,8855,236,117,9658,0.026651609260304913,0.4957627118644068
whale_volume,expanding_top1_primary,48,1897254,0,1,1181,455,321,2383,0.3852667231160034,0.7054945054945055
whale_volume,expanding_top1_primary,48,1897254,1,0,8,0,0,8,0.0,
whale_volume,expanding_top1_primary,48,1897254,1,1,37,3,1,529,0.08108108108108109,0.3333333333333333
whale_volume,expanding_top1_primary,48,1897255,0,0,2818,67,31,2966,0.023775727466288147,0.4626865671641791
whale_volume,expanding_top1_primary,48,1897255,0,1,408,145,106,637,0.3553921568627451,0.7310344827586207
whale_volume,expanding_top1_primary,48,1897255,1,0,4,0,0,4,0.0,
whale_volume,expanding_top1_primary,48,1897255,1,1,13,1,1,13,0.07692307692307693,1.0
whale_volume,expanding_top1_primary,48,1897256,0,0,2235,163,56,2426,0.07293064876957495,0.34355828220858897
whale_volume,expanding_top1_primary,48,1897256,0,1,391,104,61,654,0.2659846547314578,0.5865384615384616
whale_volume,expanding_top1_primary,48,1897256,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,48,1897256,1,1,13,2,1,15,0.15384615384615385,0.5
whale_volume,expanding_top1_primary,49,1897263,0,0,7395,464,262,8519,0.06274509803921569,0.5646551724137931
whale_volume,expanding_top1_primary,49,1897263,0,1,1400,672,378,4132,0.48,0.5625
whale_volume,expanding_top1_primary,49,1897263,1,0,17,4,1,22,0.23529411764705882,0.25
whale_volume,expanding_top1_primary,49,1897263,1,1,39,6,4,80,0.15384615384615385,0.6666666666666666
whale_volume,expanding_top1_primary,49,1897265,0,0,4691,128,70,4972,0.02728629290130036,0.546875
whale_volume,expanding_top1_primary,49,1897265,0,1,718,354,243,1063,0.49303621169916434,0.6864406779661016
whale_volume,expanding_top1_primary,49,1897265,1,0,11,1,1,13,0.09090909090909091,1.0
whale_volume,expanding_top1_primary,49,1897265,1,1,27,1,1,41,0.037037037037037035,1.0
whale_volume,expanding_top1_primary,49,1897266,0,0,4661,161,94,4804,0.0345419437888865,0.5838509316770186
whale_volume,expanding_top1_primary,49,1897266,0,1,694,278,179,1662,0.40057636887608067,0.6438848920863309
whale_volume,expanding_top1_primary,49,1897266,1,0,5,0,0,5,0.0,
whale_volume,expanding_top1_primary,49,1897266,1,1,31,2,0,45,0.06451612903225806,0.0
whale_volume,expanding_top1_primary,50,1897271,0,0,5424,253,119,6471,0.046644542772861355,0.47035573122529645
whale_volume,expanding_top1_primary,50,1897271,0,1,864,338,246,1547,0.3912037037037037,0.727810650887574
whale_volume,expanding_top1_primary,50,1897271,1,0,5,0,0,5,0.0,
whale_volume,expanding_top1_primary,50,1897271,1,1,27,3,2,428,0.1111111111111111,0.6666666666666666
whale_volume,expanding_top1_primary,50,1897273,0,0,2729,77,61,2885,0.028215463539758154,0.7922077922077922
whale_volume,expanding_top1_primary,50,1897273,0,1,441,148,129,1264,0.3356009070294785,0.8716216216216216
whale_volume,expanding_top1_primary,50,1897273,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,50,1897273,1,1,11,1,1,42,0.09090909090909091,1.0
whale_volume,expanding_top1_primary,50,1897274,0,0,2036,87,56,2134,0.04273084479371316,0.6436781609195402
whale_volume,expanding_top1_primary,50,1897274,0,1,481,167,127,638,0.3471933471933472,0.7604790419161677
whale_volume,expanding_top1_primary,50,1897274,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,50,1897274,1,1,14,3,2,18,0.21428571428571427,0.6666666666666666
whale_volume,expanding_top1_primary,51,1897279,0,0,6554,261,117,6798,0.03982300884955752,0.4482758620689655
whale_volume,expanding_top1_primary,51,1897279,0,1,1036,313,238,1472,0.30212355212355213,0.7603833865814696
whale_volume,expanding_top1_primary,51,1897279,1,0,6,0,0,7,0.0,
whale_volume,expanding_top1_primary,51,1897279,1,1,47,7,6,160,0.14893617021276595,0.8571428571428571
whale_volume,expanding_top1_primary,51,1897280,0,0,1478,44,17,1581,0.029769959404600813,0.38636363636363635
whale_volume,expanding_top1_primary,51,1897280,0,1,322,81,60,516,0.2515527950310559,0.7407407407407407
whale_volume,expanding_top1_primary,51,1897280,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,51,1897280,1,1,14,0,0,19,0.0,
whale_volume,expanding_top1_primary,51,1897281,0,0,1298,61,45,1434,0.04699537750385208,0.7377049180327869
whale_volume,expanding_top1_primary,51,1897281,0,1,375,101,87,769,0.2693333333333333,0.8613861386138614
whale_volume,expanding_top1_primary,51,1897281,1,0,4,0,0,5,0.0,
whale_volume,expanding_top1_primary,51,1897281,1,1,23,2,1,28,0.08695652173913043,0.5
whale_volume,expanding_top1_primary,52,1897286,0,0,1895,53,27,2000,0.027968337730870714,0.5094339622641509
whale_volume,expanding_top1_primary,52,1897286,0,1,459,145,113,578,0.3159041394335512,0.7793103448275862
whale_volume,expanding_top1_primary,52,1897286,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,52,1897286,1,1,29,8,8,33,0.27586206896551724,1.0
whale_volume,expanding_top1_primary,52,1897289,0,0,2082,30,16,2163,0.01440922190201729,0.5333333333333333
whale_volume,expanding_top1_primary,52,1897289,0,1,417,157,119,556,0.3764988009592326,0.7579617834394905
whale_volume,expanding_top1_primary,52,1897289,1,1,16,0,0,24,0.0,
whale_volume,expanding_top1_primary,52,1897291,0,0,8589,247,132,8762,0.028757713354290372,0.5344129554655871
whale_volume,expanding_top1_primary,52,1897291,0,1,1466,626,509,3115,0.42701227830832195,0.8130990415335463
